"","fname","DGPid","Y.cont","bias","rel.bias","sd","rel.sd","rMSE","coverage","CIwidth"
"438","median",46,0,-0.092296513277118,34.5997403378964,0.0207689775793627,0.992373429114795,0.0945816223613677,1,0.3490314262552
"439","median",47,0,-0.08654388290662,29.0509021348626,0.0178399261107075,0.917634066534056,0.0883454809401924,0.98,0.3076659165268
"440","median",48,0,-0.106873253558495,49.3029213476715,0.0233231207844125,1.14675959456821,0.109363707918447,0.97,0.3700997180898
"441","median",49,0,-0.101823914568153,47.2978158967125,0.0180497063647903,0.821246098611822,0.103395568371372,1,0.4051570091116
"442","median",50,0,-0.104230300196373,82.0054685896349,0.0192839412686991,0.753754917552032,0.105981635984599,1,0.4282412968248
"443","median",51,0,-0.099652398365064,131.974613008871,0.0145963910704687,0.517945538709307,0.100705136839531,0.82,0.2613288734181
"444","median",52,0,-0.129628954220018,23.7189498325097,0.0200216303859718,0.768827915308403,0.131150763622081,0.74,0.3106486753155
"445","median",53,0,-0.14526990888147,204.736424387957,0.01050534728357,0.485669218089947,0.145645477529388,0.5,0.2824140388842
"446","median",54,0,-0.0968216238140815,22.8978125485981,0.0186137171930702,1.32071767636199,0.0985770389140477,1,0.41353632993
"447","median",55,0,-0.109672733833923,132.5725805168,0.0429778378892455,3.35173671360233,0.117714621652301,1,1.10509975057846
"448","median",56,0,0.113061420040458,544.930864820706,0.0254510136576421,1.83794934769404,0.115862682761985,1,0.43312419348559
"449","psc",1,1,-0.105576754833573,7.08835020004372,0.0421298727370636,0.319705916282497,0.113594137508329,0.04,0.04233328500437
"450","psc",2,1,-0.509529227692,2202.43684768583,0.107521535201769,1.52955646925367,0.520639323907856,0,0.1128808934237
"451","psc",3,1,1.06066304811996,33882.8522938563,0.307573522638334,4.1671490092645,1.10393005156894,0,0.148994417422596
"452","psc",4,1,-0.57674930933,57.3466472408834,0.121669159418138,2.24821132107632,0.589317500438103,0,0.13332881452
"453","psc",5,1,0.208458050999888,8.1447207283844,0.0408001338748619,0.0941033996835002,0.212374111985516,0,0.0572487424464
"454","psc",6,1,0.99950291300583,120.303051760784,0.0754237174622757,0.208409293858299,1.0023162788718,0,0.11753179508463
